Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,04-01-17 17:13,04-01-17 23:13,35.75185,-78.70633,35.75173,-78.69584,0.588,At Gorman St/Exit 295 - Accident.,nan,US-64 E,R,Raleigh,Wake,NC,27606,US,US/Eastern,KRDU,04-01-17 16:51,54,nan,43,29.79,10,Variable,4.6,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-12-17 16:07,11-12-17 22:07,33.66591,-84.34476,33.66775,-84.34044,0.279,At US-23/Moreland Ave/Exit 53 - Accident. Right lane closed.,nan,I-285 E,R,Conley,DeKalb,GA,30288,US,US/Eastern,KATL,11-12-17 15:52,60.1,nan,35,30.05,10,WSW,9.2,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,27-07-16 15:09,27-07-16 15:54,41.73315,-72.663795,41.73315,-72.663795,0,Accident on I-91 Northbound at Exits 27 28 / US-5.,nan,CT-15 N,R,Hartford,Hartford,CT,6114,US,US/Eastern,KHFD,27-07-16 14:53,93,nan,30,29.88,10,NNW,5.8,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,07-02-20 10:09,07-02-20 10:39,35.205769,-80.849731,35.205769,-80.849731,0,Accident on East Blvd at Park Rd.,896,East Blvd,R,Charlotte,Mecklenburg,NC,28203-5116,US,US/Eastern,KCLT,07-02-20 9:52,48,42,56,28.77,10,WSW,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,10-01-19 8:25,10-01-19 8:54,37.880592,-122.521164,37.880592,-122.521164,0,Right hand shoulder blocked due to accident on CA-1 Northbound at US-101.,180,Shoreline Hwy,R,Mill Valley,Marin,CA,94941-3610,US,US/Pacific,KDVO,10-01-19 8:15,50,nan,100,30.19,0.5,Calm,nan,nan,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,27-11-19 14:31,27-11-19 16:15,30.27392,-97.752808,30.27392,-97.752808,0,Accident on Lamar Blvd at 9th St.,894,N Lamar Blvd,L,Austin,Travis,TX,78703,US,US/Central,KATT,27-11-19 14:51,58,58,27,29.49,10,VAR,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
4,17-07-17 20:16,18-07-17 2:16,42.7622,-74.11532,42.70574,-74.32278,11.228,Closed between US-20/RT-7/Exit 24 and RT-30A/Exit 23 - Road closed due to accident.,nan,I-88 W,R,Duanesburg,Schenectady,NY,12056,US,US/Eastern,KSCH,17-07-17 21:45,66.2,nan,100,30.1,10,Calm,nan,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,08-10-18 21:07,08-10-18 21:36,28.315155,-81.553146,28.315155,-81.553146,0,Accident on Centervale Dr at Via Santae Ln.,716,Centervale Dr,L,Kissimmee,Osceola,FL,34747-4894,US,US/Eastern,KISM,08-10-18 20:56,75.9,nan,91,30,10,East,8.1,0.01,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,16-10-16 20:32,16-10-16 21:32,32.169746,-97.131859,nan,nan,0.01,Accident on I-35W Northbound at Exit 8 FM-66 Main St.,nan,I-35W N,R,Itasca,Hill,TX,76055,US,US/Central,KINJ,16-10-16 20:35,80.6,nan,62,29.89,10,SSE,11.5,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,26-05-17 14:30,26-05-17 20:30,48.75645,-122.46178,48.75399,-122.46237,0.172,At Iowa St/Ohio St/Exit 254 - Accident.,nan,Iowa St,R,Bellingham,Whatcom,WA,98229,US,US/Pacific,KBLI,26-05-17 14:53,73,nan,42,29.98,10,West,5.8,nan,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,13-04-20 16:26,13-04-20 16:56,34.63541,-80.52863,34.63531,-80.52872,0.009,At US-521-BR/N Hampton St/Hilton St - Accident.,3597,Gold Mine Hwy,R,Kershaw,Lancaster,SC,29067-8445,US,US/Eastern,KCDN,13-04-20 16:35,79,79,44,29.53,10,WSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,03-12-20 5:42,03-12-20 8:46,35.20394,-80.750366,35.203932,-80.750289,0.004,Incident on ALBEMARLE RD near REDDMAN RD Expect delays.,5649,Reddman Rd,L,Charlotte,Mecklenburg,NC,28212-3603,US,US/Eastern,KCLT,03-12-20 5:52,27,27,92,29.51,10,N,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,19-12-19 17:47,19-12-19 18:46,40.16134,-111.64685,40.16134,-111.64685,0,At UT-77/Exit 260 - Accident.,nan,I-15 S,R,Springville,Utah,UT,84663,US,US/Mountain,KPVU,19-12-19 17:56,32,32,59,25.64,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,26-04-17 10:41,26-04-17 11:11,40.05928,-75.339737,nan,nan,0.01,Accident on Matsonford Rd at PA-320 Gulph Rd.,1298,S Gulph Rd,L,Wayne,Montgomery,PA,19087,US,US/Eastern,KLOM,26-04-17 10:35,55.4,nan,100,29.78,10,ENE,5.8,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1,09-06-20 17:45,09-06-20 18:30,32.2069,-110.95621,32.2069,-110.95621,0,At E 22nd St - Accident.,1201,S Park Ave,L,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,09-06-20 17:58,90,90,4,27.16,10,NW,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,22-11-18 10:18,22-11-18 10:48,33.201122,-117.374092,33.201122,-117.374092,0,Accident on I-5 Northbound at Exit 53 Mission Ave.,nan,I-5 N,R,Oceanside,San Diego,CA,92058,US,US/Pacific,KNFG,22-11-18 9:55,64,nan,75,30.19,10,WNW,5.8,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-01-20 12:31,09-01-20 13:06,33.6987,-117.861755,33.6987,-117.861755,0,At CA-55 - Accident.,nan,E MacArthur Blvd,R,Santa Ana,Orange,CA,92707,US,US/Pacific,KSNA,09-01-20 12:53,63,63,52,29.86,10,SW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,14-05-20 8:31,14-05-20 9:16,32.83353,-79.82585,32.83353,-79.82585,0,At Long Point Rd - Serious accident.,1001,Isle of Palms Connector,L,Mount Pleasant,Charleston,SC,29464-9412,US,US/Eastern,KLRO,14-05-20 8:35,70,70,83,30.31,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,26-07-16 8:56,26-07-16 9:41,39.977341,-76.66555,39.977341,-76.66555,0,Accident on PA-462 Market St at Pinehurst Rd.,3103,E Market St,R,York,York,PA,17402-2505,US,US/Eastern,KTHV,26-07-16 8:53,78.1,nan,87,29.98,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,21-10-20 7:33,21-10-20 9:36,41.666818,-72.791537,41.669388,-72.780967,0.574,Incident on CT-72 EB near EXIT 9 Left lane blocked.,nan,CT-72 E,R,New Britain,Hartford,CT,6052,US,US/Eastern,KHFD,21-10-20 7:27,60,60,93,30.27,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-08-19 15:29,20-08-19 16:15,35.38348,-119.25209,35.38348,-119.25209,0,Lane blocked due to accident on CA-58 Rosedale Hwy Westbound at CA-43 Enos Ln.,22501,Sidding Rd,L,Bakersfield,Kern,CA,93314-9597,US,US/Pacific,KBFL,20-08-19 15:54,92,92,29,29.35,10,WNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,18-06-20 21:38,18-06-20 22:28,38.69983,-90.26247,38.70162,-90.26649,0.25,Closed between Branch St/Exit 248 and Jennings Sta Rd/Exit 242 - Road closed due to accident. Construction work.,nan,I-70 W,R,Saint Louis,St. Louis City,MO,63136,US,US/Central,KSTL,18-06-20 21:51,82,82,42,29.34,10,SSW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,10-02-17 18:32,11-02-17 0:32,37.787706,-122.181048,37.787144,-122.180624,0.045,At CA-13/Warren Fwy - Accident.,nan,Warren Fwy S,R,Oakland,Alameda,CA,94619,US,US/Pacific,KOAK,10-02-17 18:53,57,nan,81,30.07,10,West,16.1,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,19-03-20 7:22,19-03-20 7:52,33.131763,-117.105415,nan,nan,0,Right hand shoulder blocked due to accident on I-15 Southbound at Exit 32 CA-78 Exit 17B.,nan,Escondido Fwy S,R,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,19-03-20 7:31,52,52,83,29.68,10,W,3,0.05,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,03-09-20 11:37,03-09-20 12:22,35.460495,-97.49202,35.460495,-97.49202,0,Accident on I-35 Stanley Draper Expy Northbound at I-40 Exits 126 151A 151B 151C.,nan,I-235 N,R,Oklahoma City,Oklahoma,OK,73117,US,US/Central,KTIK,03-09-20 11:56,83,83,55,28.63,10,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-04-18 9:34,11-04-18 10:34,33.076145,-80.215363,33.076145,-80.215363,0,Accident on Jedburg Rd at Dawson Branch Rd.,1899,Dawson Branch Rd,R,Summerville,Dorchester,SC,29483-5702,US,US/Eastern,KDYB,11-04-18 9:35,51.8,nan,94,30.18,10,NNE,4.6,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-03-19 15:58,11-03-19 19:58,43.981279,-121.342746,43.98887,-121.33726,0.591,At Baker Rd/Knott Rd - Accident.,59750,S Highway 97,L,Bend,Deschutes,OR,97702-7962,US,US/Pacific,KBDN,11-03-19 15:55,50,nan,35,30.02,10,ESE,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,27-10-18 8:35,27-10-18 9:19,39.084343,-74.815979,nan,nan,5.989999771,Right lane blocked due to accident on Garden State Pkwy Southbound between Exit 13 County Hwy-601 Avalon Blvd and Exit 10 County Hwy-657 Stone Harbor Blvd.,nan,Garden State Pkwy S,R,Cape May Court House,Cape May,NJ,8210,US,US/Eastern,KWWD,27-10-18 8:55,61,nan,93,29.49,6,ENE,18.4,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18-12-19 6:26,18-12-19 8:16,35.185921,-80.72998,35.185921,-80.72998,0,Accident on Idlewild Rd at Wt Harris Blvd.,nan,Idlewild Rd,R,Charlotte,Mecklenburg,NC,28227,US,US/Eastern,KEQY,18-12-19 6:53,33,26,52,29.35,10,N,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
4,17-09-20 18:05,17-09-20 20:15,47.147171,-122.504578,47.147171,-122.504578,0,Two lanes blocked due to accident on I-5 Southbound at Exit 125 Bridgeport Way.,nan,I-5 S,R,Lakewood,Pierce,WA,98499,US,US/Pacific,KTCM,17-09-20 18:03,70,70,68,29.56,7,NE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,07-08-16 11:55,07-08-16 12:54,33.543434,-84.270378,33.543434,-84.270378,0,Left lane blocked and slow traffic due to accident on I-75 Southbound at Exit 227 I-675.,nan,GA-413 S,R,Stockbridge,Henry,GA,30281,US,US/Eastern,KATL,07-08-16 11:52,90,nan,59,29.9,10,WNW,5.8,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,26-11-20 8:47,26-11-20 10:02,25.994061,-80.166014,25.990816,-80.165905,0.224,Incident on 95 EXPRESS SB near EXIT 19 Road closed. Take alternate route.,nan,I-95 S,R,Hallandale,Broward,FL,33009,US,US/Eastern,KFLL,26-11-20 8:53,78,78,62,30.13,10,SE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,17-01-18 2:25,17-01-18 10:54,39.9603,-77.57959,39.935954,-77.629605,3.138,Closed at US-30/Exit 16 - Road closed due to accident. Traffic problem.,nan,I-81 S,R,Chambersburg,Franklin,PA,17202,US,US/Eastern,KHGR,17-01-18 2:53,25,14.2,81,30.41,6,WNW,11.5,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,02-11-19 17:52,02-11-19 21:52,45.1627,-122.86857,45.17082,-122.86028,0.691,At Ehlen Rd/Exit 278 - Accident.,nan,I-5 N,R,Woodburn,Marion,OR,97071,US,US/Pacific,KUAO,02-11-19 17:53,56,56,44,29.99,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,23-12-20 12:45,23-12-20 23:50,33.859544,-117.922881,33.858596,-117.92437,0.108,Stationary traffic from N Lemon St to CA-91 W / Harbor Blvd due to accident.,139,E Orangethorpe Ave,L,Fullerton,Orange,CA,92832-3016,US,US/Pacific,KFUL,23-12-20 12:53,70,70,32,30.02,6,WSW,3,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1,14-05-20 2:47,14-05-20 3:17,33.53844,-112.19498,33.53844,-112.19498,0,At N 67th Ave - Accident.,6300,W Glendale Ave,R,Glendale,Maricopa,AZ,85301,US,US/Mountain,KGEU,14-05-20 2:58,72,72,25,28.67,10,SSW,5,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,10-12-18 16:49,10-12-18 17:19,42.47695,-83.24798,42.4664,-83.23288,1.06,At 10 Mile Rd/Evergreen Rd - Accident. Left lane blocked.,nan,Northwestern Hwy S,R,Southfield,Oakland,MI,48075,US,US/Eastern,KVLL,10-12-18 16:55,27.9,21.5,74,30.2,7,South,5.8,nan,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,13-11-20 0:17,13-11-20 1:35,34.168413,-118.497837,34.165123,-118.488807,0.564,Incident on US-101 SB near HAYVENHURST AVE Drive with caution.,nan,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,13-11-20 0:51,50,50,59,29.2,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,15-10-18 12:43,15-10-18 16:43,42.28954,-121.92572,42.284316,-121.919286,0.488,At CR-630/Lakeshore Dr - Accident.,16024,Highway 140 W,L,Klamath Falls,Klamath,OR,97601,US,US/Pacific,KLMT,15-10-18 12:53,54,nan,21,30.38,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,12-06-18 1:16,12-06-18 7:16,41.522053,-73.973807,41.521782,-73.973999,0.021,Closed at Hudson View Dr - Road closed due to accident.,1347,Route 9D,R,Beacon,Dutchess,NY,12508-1469,US,US/Eastern,KSWF,12-06-18 1:45,53.6,nan,72,30.22,10,WSW,5.8,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,16-05-20 23:56,17-05-20 0:31,34.06101,-118.24726,34.06101,-118.24726,0,At W Temple St - Accident. Right lane blocked.,nan,N Figueroa St,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,16-05-20 23:52,68,68,61,29.66,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,22-11-17 8:48,22-11-17 9:29,41.142731,-73.425735,nan,nan,4.909999847,Left lane closed due to accident on CT-15 Southbound between Exit 41 Sunny Ln and Exits 40B.,nan,CT-15 S,R,Norwalk,Fairfield,CT,6851,US,US/Eastern,KBDR,22-11-17 8:47,50,nan,94,29.89,1.8,Calm,nan,0.15,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,02-10-19 8:15,02-10-19 9:15,34.811691,-82.368027,34.811691,-82.368027,0,Accident on Windmont Rd at SC-291 Pleasantburg Dr.,900,S Pleasantburg Dr,R,Greenville,Greenville,SC,29607-2455,US,US/Eastern,KGMU,02-10-19 7:53,73,73,93,28.96,5,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,07-05-19 15:39,07-05-19 17:16,39.613804,-86.479103,nan,nan,14.05000019,Left lane blocked due to accident on I-70 Eastbound from Exit 51 Little Point Rd to Exit 59 IN-39.,nan,I-70 W,R,Mooresville,Hendricks,IN,46158,US,US/Eastern,KIND,07-05-19 15:54,74,74,50,29.24,10,WSW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,15-12-20 23:37,16-12-20 1:25,40.846899,-73.933535,40.846529,-73.932585,0.056,Incident on GEORGE WASHINGTON BRG EB near HARLEM RIVER DR Left lane blocked.,nan,I-95 N,R,New York,New York,NY,10033,US,US/Eastern,KNYC,15-12-20 23:51,30,23,49,30.26,10,VAR,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,05-11-19 11:44,05-11-19 12:16,34.05569,-118.45195,34.05569,-118.45195,0,At I-405/San Diego Fwy - Accident.,nan,Wilshire Blvd,R,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,05-11-19 11:51,68,68,68,29.79,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,12-10-17 23:01,13-10-17 5:01,33.58174,-112.20284,33.56719,-112.20294,1.005,Closed between Peoria Ave and Olive Ave - Road closed due to accident.,nan,W Peoria Ave,R,Glendale,Maricopa,AZ,85302,US,US/Mountain,KGEU,12-10-17 19:48,82.4,nan,16,29.86,10,Calm,nan,nan,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
2,26-10-20 4:16,26-10-20 5:37,39.017524,-76.952943,39.018866,-76.950796,0.148,Incident on I-95 NB near I-95 Drive with caution.,3106,Muskogee St,L,Adelphi,Prince George's,MD,20783-1462,US,US/Eastern,KCGS,26-10-20 9:15,49,49,92,30.12,5,WNW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,06-11-20 13:27,07-11-20 1:56,25.883515,-80.214325,25.883811,-80.210514,0.238,Stationary traffic on FL-924 - US-441 N from NW 10th Ave to NW 120th St due to accident.,970,NW 119th St,L,Miami,Miami-Dade,FL,33168-2339,US,US/Eastern,KOPF,06-11-20 13:53,81,81,74,29.92,10,E,20,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,03-02-19 11:01,03-02-19 11:44,41.241993,-95.82254,nan,nan,2.75,Right lane blocked due to accident on I-80 Eastbound between Exits 3 4 I-29 and Exit 5 Madison Ave.,nan,Madison Ave,R,Council Bluffs,Pottawattamie,IA,51503,US,US/Central,KCBF,03-02-19 10:55,48.2,nan,100,29.67,0.2,SSE,9.2,nan,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,28-04-16 10:28,28-04-16 11:28,38.560513,-121.458061,nan,nan,0.01,Accident on US-50 Westbound at Exit 7 Stockton Blvd.,nan,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,28-04-16 10:53,71.1,nan,39,29.86,10,NNW,17.3,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,21-04-17 17:08,21-04-17 23:08,33.83426,-117.93701,33.83189,-117.9319,0.336,At Lincoln Ave/Exit 111 - Accident.,nan,Santa Ana Fwy S,R,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,21-04-17 16:53,90,nan,19,29.81,10,West,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,22-04-17 15:40,22-04-17 16:09,32.913242,-96.873154,nan,nan,0.01,Right lane blocked due to accident on I-635 Eastbound at Webb Chapel Rd.,nan,I-635 W,R,Dallas,Dallas,TX,75234,US,US/Central,KADS,22-04-17 15:47,59,nan,59,30.09,13,NNW,15,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,31-07-17 4:57,31-07-17 10:57,34.155913,-118.158174,34.154944,-118.157811,0.07,At CA-134 - Accident.,nan,Foothill Fwy E,R,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
2,07-11-20 14:26,07-11-20 23:12,37.710983,-120.963844,37.710928,-120.958429,0.296,Stationary traffic from White Wing Dr to Oakdale Rd due to accident.,2034,Claribel Rd,R,Modesto,Stanislaus,CA,95357-0802,US,US/Pacific,KMOD,07-11-20 14:53,61,61,41,29.6,10,NW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-12-19 19:32,14-12-19 20:04,34.028326,-118.431305,34.028326,-118.431305,0,At I-10/Santa Monica Fwy - Accident.,nan,I-405 S,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,14-12-19 19:51,56,56,84,29.71,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,16-12-20 22:29,17-12-20 1:24,47.993291,-101.035691,47.993151,-101.013891,1.008,Incident on ND-23 EB near MP 119 Expect delays.,16539,167th St SE,L,Sawyer,Ward,ND,58781,US,US/Central,KMOT,16-12-20 22:54,17,17,84,28.03,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,07-02-20 4:25,07-02-20 7:33,33.772579,-84.551949,nan,nan,1.399999976,Entry ramp to I-20 Eastbound from Six Flags Pkwy shoulder blocked due to accident.,nan,Six Flags Pkwy,R,Austell,Cobb,GA,30168,US,US/Eastern,KFTY,07-02-20 4:04,42,34,76,28.67,10,W,17,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
